Percentage,GradePoints,Grade,,,,
46.65,0,F,,,,
46.66,0,F,,,,
46.67,0,F,,,,
46.68,0,F,,,,
46.69,0,F,,,,
46.7,0,F,,,,
46.71,0,F,,,,
46.72,0,F,,,,
46.73,0,F,,,,
46.74,0,F,,,,
46.75,0,F,,,,
46.76,0,F,,,,
46.77,0,F,,,,
46.78,0,F,,,,
46.79,0,F,,,,
46.8,0,F,,,,
46.81,0,F,,,,
46.82,0,F,,,,
46.83,0,F,,,,
46.84,0,F,,,,
46.85,0,F,,,,
46.86,0,F,,,,
46.87,0,F,,,,
46.88,0,F,,,,
46.89,0,F,,,,
46.9,0,F,,,,
46.91,0,F,,,,
46.92,0,F,,,,
46.93,0,F,,,,
46.94,0,F,,,,
46.95,0,F,,,,
46.96,0,F,,,,
46.97,0,F,,,,
46.98,0,F,,,,
46.99,0,F,,,,
47,0,F,,,,
47.01,0,F,,,,
47.02,0,F,,,,
47.03,0,F,,,,
47.04,0,F,,,,
47.05,0,F,,,,
47.06,0,F,,,,
47.07,0,F,,,,
47.08,0,F,,,,
47.09,0,F,,,,
47.1,0,F,,,,
47.11,0,F,,,,
47.12,0,F,,,,
47.13,0,F,,,,
47.14,0,F,,,,
47.15,0,F,,,,
47.16,0,F,,,,
47.17,0,F,,,,
47.18,0,F,,,,
47.19,0,F,,,,
47.2,0,F,,,,
47.21,0,F,,,,
47.22,0,F,,,,
47.23,0,F,,,,
47.24,0,F,,,,
47.25,0,F,,,,
47.26,0,F,,,,
47.27,0,F,,,,
47.28,0,F,,,,
47.29,0,F,,,,
47.3,0,F,,,,
47.31,0,F,,,,
47.32,0,F,,,,
47.33,0,F,,,,
47.34,0,F,,,,
47.35,0,F,,,,
47.36,0,F,,,,
47.37,0,F,,,,
47.38,0,F,,,,
47.39,0,F,,,,
47.4,0,F,,,,
47.41,0,F,,,,
47.42,0,F,,,,
47.43,0,F,,,,
47.44,0,F,,,,
47.45,0,F,,,,
47.46,0,F,,,,
47.47,0,F,,,,
47.48,0,F,,,,
47.49,0,F,,,,
47.5,0,F,,,,
47.51,0,F,,,,
47.52,0,F,,,,
47.53,0,F,,,,
47.54,0,F,,,,
47.55,0,F,,,,
47.56,0,F,,,,
47.57,0,F,,,,
47.58,0,F,,,,
47.59,0,F,,,,
47.6,0,F,,,,
47.61,0,F,,,,
47.62,0,F,,,,
47.63,0,F,,,,
47.64,0,F,,,,
47.65,0,F,,,,
47.66,0,F,,,,
47.67,0,F,,,,
47.68,0,F,,,,
47.69,0,F,,,,
47.7,0,F,,,,
47.71,0,F,,,,
47.72,0,F,,,,
47.73,0,F,,,,
47.74,0,F,,,,
47.75,0,F,,,,
47.76,0,F,,,,
47.77,0,F,,,,
47.78,0,F,,,,
47.79,0,F,,,,
47.8,0,F,,,,
47.81,0,F,,,,
47.82,0,F,,,,
47.83,0,F,,,,
47.84,0,F,,,,
47.85,0,F,,,,
47.86,0,F,,,,
47.87,0,F,,,,
47.88,0,F,,,,
47.89,0,F,,,,
47.9,0,F,,,,
47.91,0,F,,,,
47.92,0,F,,,,
47.93,0,F,,,,
47.94,0,F,,,,
47.95,0,F,,,,
47.96,0,F,,,,
47.97,0,F,,,,
47.98,0,F,,,,
47.99,0,F,,,,
48,0,F,,,,
48.01,0,F,,,,
48.02,0,F,,,,
48.03,0,F,,,,
48.04,0,F,,,,
48.05,0,F,,,,
48.06,0,F,,,,
48.07,0,F,,,,
48.08,0,F,,,,
48.09,0,F,,,,
48.1,0,F,,,,
48.11,0,F,,,,
48.12,0,F,,,,
48.13,0,F,,,,
48.14,0,F,,,,
48.15,0,F,,,,
48.16,0,F,,,,
48.17,0,F,,,,
48.18,0,F,,,,
48.19,0,F,,,,
48.2,0,F,,,,
48.21,0,F,,,,
48.22,0,F,,,,
48.23,0,F,,,,
48.24,0,F,,,,
48.25,0,F,,,,
48.26,0,F,,,,
48.27,0,F,,,,
48.28,0,F,,,,
48.29,0,F,,,,
48.3,0,F,,,,
48.31,0,F,,,,
48.32,0,F,,,,
48.33,0,F,,,,
48.34,0,F,,,,
48.35,0,F,,,,
48.36,0,F,,,,
48.37,0,F,,,,
48.38,0,F,,,,
48.39,0,F,,,,
48.4,0,F,,,,
48.41,0,F,,,,
48.42,0,F,,,,
48.43,0,F,,,,
48.44,0,F,,,,
48.45,0,F,,,,
48.46,0,F,,,,
48.47,0,F,,,,
48.48,0,F,,,,
48.49,0,F,,,,
48.5,0,F,,,,
48.51,0,F,,,,
48.52,0,F,,,,
48.53,0,F,,,,
48.54,0,F,,,,
48.55,0,F,,,,
48.56,0,F,,,,
48.57,0,F,,,,
48.58,0,F,,,,
48.59,0,F,,,,
48.6,0,F,,,,
48.61,0,F,,,,
48.62,0,F,,,,
48.63,0,F,,,,
48.64,0,F,,,,
48.65,0,F,,,,
48.66,0,F,,,,
48.67,0,F,,,,
48.68,0,F,,,,
48.69,0,F,,,,
48.7,0,F,,,,
48.71,0,F,,,,
48.72,0,F,,,,
48.73,0,F,,,,
48.74,0,F,,,,
48.75,0,F,,,,
48.76,0,F,,,,
48.77,0,F,,,,
48.78,0,F,,,,
48.79,0,F,,,,
48.8,0,F,,,,
48.81,0,F,,,,
48.82,0,F,,,,
48.83,0,F,,,,
48.84,0,F,,,,
48.85,0,F,,,,
48.86,0,F,,,,
48.87,0,F,,,,
48.88,0,F,,,,
48.89,0,F,,,,
48.9,0,F,,,,
48.91,0,F,,,,
48.92,0,F,,,,
48.93,0,F,,,,
48.94,0,F,,,,
48.95,0,F,,,,
48.96,0,F,,,,
48.97,0,F,,,,
48.98,0,F,,,,
48.99,0,F,,,,
49,0,F,,,,
49.01,0,F,,,,
49.02,0,F,,,,
49.03,0,F,,,,
49.04,0,F,,,,
49.05,0,F,,,,
49.06,0,F,,,,
49.07,0,F,,,,
49.08,0,F,,,,
49.09,0,F,,,,
49.1,0,F,,,,
49.11,0,F,,,,
49.12,0,F,,,,
49.13,0,F,,,,
49.14,0,F,,,,
49.15,0,F,,,,
49.16,0,F,,,,
49.17,0,F,,,,
49.18,0,F,,,,
49.19,0,F,,,,
49.2,0,F,,,,
49.21,0,F,,,,
49.22,0,F,,,,
49.23,0,F,,,,
49.24,0,F,,,,
49.25,0,F,,,,
49.26,0,F,,,,
49.27,0,F,,,,
49.28,0,F,,,,
49.29,0,F,,,,
49.3,0,F,,,,
49.31,0,F,,,,
49.32,0,F,,,,
49.33,0,F,,,,
49.34,0,F,,,,
49.35,0,F,,,,
49.36,0,F,,,,
49.37,0,F,,,,
49.38,0,F,,,,
49.39,0,F,,,,
49.4,0,F,,,,
49.41,0,F,,,,
49.42,0,F,,,,
49.43,0,F,,,,
49.44,0,F,,,,
49.45,0,F,,,,
49.46,0,F,,,,
49.47,0,F,,,,
49.48,0,F,,,,
49.49,0,F,,,,
49.5,0,F,,,,
49.51,0,F,,,,
49.52,0,F,,,,
49.53,0,F,,,,
49.54,0,F,,,,
49.55,0,F,,,,
49.56,0,F,,,,
49.57,0,F,,,,
49.58,0,F,,,,
49.59,0,F,,,,
49.6,0,F,,,,
49.61,0,F,,,,
49.62,0,F,,,,
49.63,0,F,,,,
49.64,0,F,,,,
49.65,0,F,,,,
49.66,0,F,,,,
49.67,0,F,,,,
49.68,0,F,,,,
49.69,0,F,,,,
49.7,0,F,,,,
49.71,0,F,,,,
49.72,0,F,,,,
49.73,0,F,,,,
49.74,0,F,,,,
49.75,0,F,,,,
49.76,0,F,,,,
49.77,0,F,,,,
49.78,0,F,,,,
49.79,0,F,,,,
49.8,0,F,,,,
49.81,0,F,,,,
49.82,0,F,,,,
49.83,0,F,,,,
49.84,0,F,,,,
49.85,0,F,,,,
49.86,0,F,,,,
49.87,0,F,,,,
49.88,0,F,,,,
49.89,0,F,,,,
49.9,0,F,,,,
49.91,0,F,,,,
49.92,0,F,,,,
49.93,0,F,,,,
49.94,0,F,,,,
49.95,0,F,,,,
49.96,0,F,,,,
49.97,0,F,,,,
49.98,0,F,,,,
49.99,0,F,,,,
50,1,D,,,,
50.01,1,D,,,,
50.02,1,D,,,,
50.03,1,D,,,,
50.04,1,D,,,,
50.05,1,D,,,,
50.06,1,D,,,,
50.07,1,D,,,,
50.08,1,D,,,,
50.09,1,D,,,,
50.1,1,D,,,,
50.11,1,D,,,,
50.12,1,D,,,,
50.13,1,D,,,,
50.14,1,D,,,,
50.15,1,D,,,,
50.16,1,D,,,,
50.17,1,D,,,,
50.18,1,D,,,,
50.19,1,D,,,,
50.2,1,D,,,,
50.21,1,D,,,,
50.22,1,D,,,,
50.23,1,D,,,,
50.24,1,D,,,,
50.25,1,D,,,,
50.26,1,D,,,,
50.27,1,D,,,,
50.28,1,D,,,,
50.29,1,D,,,,
50.3,1,D,,,,
50.31,1,D,,,,
50.32,1,D,,,,
50.33,1,D,,,,
50.34,1,D,,,,
50.35,1,D,,,,
50.36,1,D,,,,
50.37,1,D,,,,
50.38,1,D,,,,
50.39,1,D,,,,
50.4,1,D,,,,
50.41,1,D,,,,
50.42,1,D,,,,
50.43,1,D,,,,
50.44,1,D,,,,
50.45,1,D,,,,
50.46,1,D,,,,
50.47,1,D,,,,
50.48,1,D,,,,
50.49,1,D,,,,
50.5,1,D,,,,
50.51,1,D,,,,
50.52,1,D,,,,
50.53,1,D,,,,
50.54,1,D,,,,
50.55,1,D,,,,
50.56,1,D,,,,
50.57,1,D,,,,
50.58,1,D,,,,
50.59,1,D,,,,
50.6,1,D,,,,
50.61,1,D,,,,
50.62,1,D,,,,
50.63,1,D,,,,
50.64,1,D,,,,
50.65,1,D,,,,
50.66,1,D,,,,
50.67,1,D,,,,
50.68,1,D,,,,
50.69,1,D,,,,
50.7,1,D,,,,
50.71,1,D,,,,
50.72,1,D,,,,
50.73,1,D,,,,
50.74,1,D,,,,
50.75,1,D,,,,
50.76,1,D,,,,
50.77,1,D,,,,
50.78,1,D,,,,
50.79,1,D,,,,
50.8,1,D,,,,
50.81,1,D,,,,
50.82,1,D,,,,
50.83,1,D,,,,
50.84,1,D,,,,
50.85,1,D,,,,
50.86,1,D,,,,
50.87,1,D,,,,
50.88,1,D,,,,
50.89,1,D,,,,
50.9,1,D,,,,
50.91,1,D,,,,
50.92,1,D,,,,
50.93,1,D,,,,
50.94,1,D,,,,
50.95,1,D,,,,
50.96,1,D,,,,
50.97,1,D,,,,
50.98,1,D,,,,
50.99,1,D,,,,
51,1.08,D,,,,
51.01,1.08,D,,,,
51.02,1.08,D,,,,
51.03,1.08,D,,,,
51.04,1.08,D,,,,
51.05,1.08,D,,,,
51.06,1.08,D,,,,
51.07,1.08,D,,,,
51.08,1.08,D,,,,
51.09,1.08,D,,,,
51.1,1.08,D,,,,
51.11,1.08,D,,,,
51.12,1.08,D,,,,
51.13,1.08,D,,,,
51.14,1.08,D,,,,
51.15,1.08,D,,,,
51.16,1.08,D,,,,
51.17,1.08,D,,,,
51.18,1.08,D,,,,
51.19,1.08,D,,,,
51.2,1.08,D,,,,
51.21,1.08,D,,,,
51.22,1.08,D,,,,
51.23,1.08,D,,,,
51.24,1.08,D,,,,
51.25,1.08,D,,,,
51.26,1.08,D,,,,
51.27,1.08,D,,,,
51.28,1.08,D,,,,
51.29,1.08,D,,,,
51.3,1.08,D,,,,
51.31,1.08,D,,,,
51.32,1.08,D,,,,
51.33,1.08,D,,,,
51.34,1.08,D,,,,
51.35,1.08,D,,,,
51.36,1.08,D,,,,
51.37,1.08,D,,,,
51.38,1.08,D,,,,
51.39,1.08,D,,,,
51.4,1.08,D,,,,
51.41,1.08,D,,,,
51.42,1.08,D,,,,
51.43,1.08,D,,,,
51.44,1.08,D,,,,
51.45,1.08,D,,,,
51.46,1.08,D,,,,
51.47,1.08,D,,,,
51.48,1.08,D,,,,
51.49,1.08,D,,,,
51.5,1.08,D,,,,
51.51,1.08,D,,,,
51.52,1.08,D,,,,
51.53,1.08,D,,,,
51.54,1.08,D,,,,
51.55,1.08,D,,,,
51.56,1.08,D,,,,
51.57,1.08,D,,,,
51.58,1.08,D,,,,
51.59,1.08,D,,,,
51.6,1.08,D,,,,
51.61,1.08,D,,,,
51.62,1.08,D,,,,
51.63,1.08,D,,,,
51.64,1.08,D,,,,
51.65,1.08,D,,,,
51.66,1.08,D,,,,
51.67,1.08,D,,,,
51.68,1.08,D,,,,
51.69,1.08,D,,,,
51.7,1.08,D,,,,
51.71,1.08,D,,,,
51.72,1.08,D,,,,
51.73,1.08,D,,,,
51.74,1.08,D,,,,
51.75,1.08,D,,,,
51.76,1.08,D,,,,
51.77,1.08,D,,,,
51.78,1.08,D,,,,
51.79,1.08,D,,,,
51.8,1.08,D,,,,
51.81,1.08,D,,,,
51.82,1.08,D,,,,
51.83,1.08,D,,,,
51.84,1.08,D,,,,
51.85,1.08,D,,,,
51.86,1.08,D,,,,
51.87,1.08,D,,,,
51.88,1.08,D,,,,
51.89,1.08,D,,,,
51.9,1.08,D,,,,
51.91,1.08,D,,,,
51.92,1.08,D,,,,
51.93,1.08,D,,,,
51.94,1.08,D,,,,
51.95,1.08,D,,,,
51.96,1.08,D,,,,
51.97,1.08,D,,,,
51.98,1.08,D,,,,
51.99,1.08,D,,,,
52,1.17,D,,,,
52.01,1.17,D,,,,
52.02,1.17,D,,,,
52.03,1.17,D,,,,
52.04,1.17,D,,,,
52.05,1.17,D,,,,
52.06,1.17,D,,,,
52.07,1.17,D,,,,
52.08,1.17,D,,,,
52.09,1.17,D,,,,
52.1,1.17,D,,,,
52.11,1.17,D,,,,
52.12,1.17,D,,,,
52.13,1.17,D,,,,
52.14,1.17,D,,,,
52.15,1.17,D,,,,
52.16,1.17,D,,,,
52.17,1.17,D,,,,
52.18,1.17,D,,,,
52.19,1.17,D,,,,
52.2,1.17,D,,,,
52.21,1.17,D,,,,
52.22,1.17,D,,,,
52.23,1.17,D,,,,
52.24,1.17,D,,,,
52.25,1.17,D,,,,
52.26,1.17,D,,,,
52.27,1.17,D,,,,
52.28,1.17,D,,,,
52.29,1.17,D,,,,
52.3,1.17,D,,,,
52.31,1.17,D,,,,
52.32,1.17,D,,,,
52.33,1.17,D,,,,
52.34,1.17,D,,,,
52.35,1.17,D,,,,
52.36,1.17,D,,,,
52.37,1.17,D,,,,
52.38,1.17,D,,,,
52.39,1.17,D,,,,
52.4,1.17,D,,,,
52.41,1.17,D,,,,
52.42,1.17,D,,,,
52.43,1.17,D,,,,
52.44,1.17,D,,,,
52.45,1.17,D,,,,
52.46,1.17,D,,,,
52.47,1.17,D,,,,
52.48,1.17,D,,,,
52.49,1.17,D,,,,
52.5,1.17,D,,,,
52.51,1.17,D,,,,
52.52,1.17,D,,,,
52.53,1.17,D,,,,
52.54,1.17,D,,,,
52.55,1.17,D,,,,
52.56,1.17,D,,,,
52.57,1.17,D,,,,
52.58,1.17,D,,,,
52.59,1.17,D,,,,
52.6,1.17,D,,,,
52.61,1.17,D,,,,
52.62,1.17,D,,,,
52.63,1.17,D,,,,
52.64,1.17,D,,,,
52.65,1.17,D,,,,
52.66,1.17,D,,,,
52.67,1.17,D,,,,
52.68,1.17,D,,,,
52.69,1.17,D,,,,
52.7,1.17,D,,,,
52.71,1.17,D,,,,
52.72,1.17,D,,,,
52.73,1.17,D,,,,
52.74,1.17,D,,,,
52.75,1.17,D,,,,
52.76,1.17,D,,,,
52.77,1.17,D,,,,
52.78,1.17,D,,,,
52.79,1.17,D,,,,
52.8,1.17,D,,,,
52.81,1.17,D,,,,
52.82,1.17,D,,,,
52.83,1.17,D,,,,
52.84,1.17,D,,,,
52.85,1.17,D,,,,
52.86,1.17,D,,,,
52.87,1.17,D,,,,
52.88,1.17,D,,,,
52.89,1.17,D,,,,
52.9,1.17,D,,,,
52.91,1.17,D,,,,
52.92,1.17,D,,,,
52.93,1.17,D,,,,
52.94,1.17,D,,,,
52.95,1.17,D,,,,
52.96,1.17,D,,,,
52.97,1.17,D,,,,
52.98,1.17,D,,,,
52.99,1.17,D,,,,
53,1.25,D,,,,
53.01,1.25,D,,,,
53.02,1.25,D,,,,
53.03,1.25,D,,,,
53.04,1.25,D,,,,
53.05,1.25,D,,,,
53.06,1.25,D,,,,
53.07,1.25,D,,,,
53.08,1.25,D,,,,
53.09,1.25,D,,,,
53.1,1.25,D,,,,
53.11,1.25,D,,,,
53.12,1.25,D,,,,
53.13,1.25,D,,,,
53.14,1.25,D,,,,
53.15,1.25,D,,,,
53.16,1.25,D,,,,
53.17,1.25,D,,,,
53.18,1.25,D,,,,
53.19,1.25,D,,,,
53.2,1.25,D,,,,
53.21,1.25,D,,,,
53.22,1.25,D,,,,
53.23,1.25,D,,,,
53.24,1.25,D,,,,
53.25,1.25,D,,,,
53.26,1.25,D,,,,
53.27,1.25,D,,,,
53.28,1.25,D,,,,
53.29,1.25,D,,,,
53.3,1.25,D,,,,
53.31,1.25,D,,,,
53.32,1.25,D,,,,
53.33,1.25,D,,,,
53.34,1.25,D,,,,
53.35,1.25,D,,,,
53.36,1.25,D,,,,
53.37,1.25,D,,,,
53.38,1.25,D,,,,
53.39,1.25,D,,,,
53.4,1.25,D,,,,
53.41,1.25,D,,,,
53.42,1.25,D,,,,
53.43,1.25,D,,,,
53.44,1.25,D,,,,
53.45,1.25,D,,,,
53.46,1.25,D,,,,
53.47,1.25,D,,,,
53.48,1.25,D,,,,
53.49,1.25,D,,,,
53.5,1.25,D,,,,
53.51,1.25,D,,,,
53.52,1.25,D,,,,
53.53,1.25,D,,,,
53.54,1.25,D,,,,
53.55,1.25,D,,,,
53.56,1.25,D,,,,
53.57,1.25,D,,,,
53.58,1.25,D,,,,
53.59,1.25,D,,,,
53.6,1.25,D,,,,
53.61,1.25,D,,,,
53.62,1.25,D,,,,
53.63,1.25,D,,,,
53.64,1.25,D,,,,
53.65,1.25,D,,,,
53.66,1.25,D,,,,
53.67,1.25,D,,,,
53.68,1.25,D,,,,
53.69,1.25,D,,,,
53.7,1.25,D,,,,
53.71,1.25,D,,,,
53.72,1.25,D,,,,
53.73,1.25,D,,,,
53.74,1.25,D,,,,
53.75,1.25,D,,,,
53.76,1.25,D,,,,
53.77,1.25,D,,,,
53.78,1.25,D,,,,
53.79,1.25,D,,,,
53.8,1.25,D,,,,
53.81,1.25,D,,,,
53.82,1.25,D,,,,
53.83,1.25,D,,,,
53.84,1.25,D,,,,
53.85,1.25,D,,,,
53.86,1.25,D,,,,
53.87,1.25,D,,,,
53.88,1.25,D,,,,
53.89,1.25,D,,,,
53.9,1.25,D,,,,
53.91,1.25,D,,,,
53.92,1.25,D,,,,
53.93,1.25,D,,,,
53.94,1.25,D,,,,
53.95,1.25,D,,,,
53.96,1.25,D,,,,
53.97,1.25,D,,,,
53.98,1.25,D,,,,
53.99,1.25,D,,,,
54,1.33,D+,,,,
54.01,1.33,D+,,,,
54.02,1.33,D+,,,,
54.03,1.33,D+,,,,
54.04,1.33,D+,,,,
54.05,1.33,D+,,,,
54.06,1.33,D+,,,,
54.07,1.33,D+,,,,
54.08,1.33,D+,,,,
54.09,1.33,D+,,,,
54.1,1.33,D+,,,,
54.11,1.33,D+,,,,
54.12,1.33,D+,,,,
54.13,1.33,D+,,,,
54.14,1.33,D+,,,,
54.15,1.33,D+,,,,
54.16,1.33,D+,,,,
54.17,1.33,D+,,,,
54.18,1.33,D+,,,,
54.19,1.33,D+,,,,
54.2,1.33,D+,,,,
54.21,1.33,D+,,,,
54.22,1.33,D+,,,,
54.23,1.33,D+,,,,
54.24,1.33,D+,,,,
54.25,1.33,D+,,,,
54.26,1.33,D+,,,,
54.27,1.33,D+,,,,
54.28,1.33,D+,,,,
54.29,1.33,D+,,,,
54.3,1.33,D+,,,,
54.31,1.33,D+,,,,
54.32,1.33,D+,,,,
54.33,1.33,D+,,,,
54.34,1.33,D+,,,,
54.35,1.33,D+,,,,
54.36,1.33,D+,,,,
54.37,1.33,D+,,,,
54.38,1.33,D+,,,,
54.39,1.33,D+,,,,
54.4,1.33,D+,,,,
54.41,1.33,D+,,,,
54.42,1.33,D+,,,,
54.43,1.33,D+,,,,
54.44,1.33,D+,,,,
54.45,1.33,D+,,,,
54.46,1.33,D+,,,,
54.47,1.33,D+,,,,
54.48,1.33,D+,,,,
54.49,1.33,D+,,,,
54.5,1.33,D+,,,,
54.51,1.33,D+,,,,
54.52,1.33,D+,,,,
54.53,1.33,D+,,,,
54.54,1.33,D+,,,,
54.55,1.33,D+,,,,
54.56,1.33,D+,,,,
54.57,1.33,D+,,,,
54.58,1.33,D+,,,,
54.59,1.33,D+,,,,
54.6,1.33,D+,,,,
54.61,1.33,D+,,,,
54.62,1.33,D+,,,,
54.63,1.33,D+,,,,
54.64,1.33,D+,,,,
54.65,1.33,D+,,,,
54.66,1.33,D+,,,,
54.67,1.33,D+,,,,
54.68,1.33,D+,,,,
54.69,1.33,D+,,,,
54.7,1.33,D+,,,,
54.71,1.33,D+,,,,
54.72,1.33,D+,,,,
54.73,1.33,D+,,,,
54.74,1.33,D+,,,,
54.75,1.33,D+,,,,
54.76,1.33,D+,,,,
54.77,1.33,D+,,,,
54.78,1.33,D+,,,,
54.79,1.33,D+,,,,
54.8,1.33,D+,,,,
54.81,1.33,D+,,,,
54.82,1.33,D+,,,,
54.83,1.33,D+,,,,
54.84,1.33,D+,,,,
54.85,1.33,D+,,,,
54.86,1.33,D+,,,,
54.87,1.33,D+,,,,
54.88,1.33,D+,,,,
54.89,1.33,D+,,,,
54.9,1.33,D+,,,,
54.91,1.33,D+,,,,
54.92,1.33,D+,,,,
54.93,1.33,D+,,,,
54.94,1.33,D+,,,,
54.95,1.33,D+,,,,
54.96,1.33,D+,,,,
54.97,1.33,D+,,,,
54.98,1.33,D+,,,,
54.99,1.33,D+,,,,
55,1.42,D+,,,,
55.01,1.42,D+,,,,
55.02,1.42,D+,,,,
55.03,1.42,D+,,,,
55.04,1.42,D+,,,,
55.05,1.42,D+,,,,
55.06,1.42,D+,,,,
55.07,1.42,D+,,,,
55.08,1.42,D+,,,,
55.09,1.42,D+,,,,
55.1,1.42,D+,,,,
55.11,1.42,D+,,,,
55.12,1.42,D+,,,,
55.13,1.42,D+,,,,
55.14,1.42,D+,,,,
55.15,1.42,D+,,,,
55.16,1.42,D+,,,,
55.17,1.42,D+,,,,
55.18,1.42,D+,,,,
55.19,1.42,D+,,,,
55.2,1.42,D+,,,,
55.21,1.42,D+,,,,
55.22,1.42,D+,,,,
55.23,1.42,D+,,,,
55.24,1.42,D+,,,,
55.25,1.42,D+,,,,
55.26,1.42,D+,,,,
55.27,1.42,D+,,,,
55.28,1.42,D+,,,,
55.29,1.42,D+,,,,
55.3,1.42,D+,,,,
55.31,1.42,D+,,,,
55.32,1.42,D+,,,,
55.33,1.42,D+,,,,
55.34,1.42,D+,,,,
55.35,1.42,D+,,,,
55.36,1.42,D+,,,,
55.37,1.42,D+,,,,
55.38,1.42,D+,,,,
55.39,1.42,D+,,,,
55.4,1.42,D+,,,,
55.41,1.42,D+,,,,
55.42,1.42,D+,,,,
55.43,1.42,D+,,,,
55.44,1.42,D+,,,,
55.45,1.42,D+,,,,
55.46,1.42,D+,,,,
55.47,1.42,D+,,,,
55.48,1.42,D+,,,,
55.49,1.42,D+,,,,
55.5,1.42,D+,,,,
55.51,1.42,D+,,,,
55.52,1.42,D+,,,,
55.53,1.42,D+,,,,
55.54,1.42,D+,,,,
55.55,1.42,D+,,,,
55.56,1.42,D+,,,,
55.57,1.42,D+,,,,
55.58,1.42,D+,,,,
55.59,1.42,D+,,,,
55.6,1.42,D+,,,,
55.61,1.42,D+,,,,
55.62,1.42,D+,,,,
55.63,1.42,D+,,,,
55.64,1.42,D+,,,,
55.65,1.42,D+,,,,
55.66,1.42,D+,,,,
55.67,1.42,D+,,,,
55.68,1.42,D+,,,,
55.69,1.42,D+,,,,
55.7,1.42,D+,,,,
55.71,1.42,D+,,,,
55.72,1.42,D+,,,,
55.73,1.42,D+,,,,
55.74,1.42,D+,,,,
55.75,1.42,D+,,,,
55.76,1.42,D+,,,,
55.77,1.42,D+,,,,
55.78,1.42,D+,,,,
55.79,1.42,D+,,,,
55.8,1.42,D+,,,,
55.81,1.42,D+,,,,
55.82,1.42,D+,,,,
55.83,1.42,D+,,,,
55.84,1.42,D+,,,,
55.85,1.42,D+,,,,
55.86,1.42,D+,,,,
55.87,1.42,D+,,,,
55.88,1.42,D+,,,,
55.89,1.42,D+,,,,
55.9,1.42,D+,,,,
55.91,1.42,D+,,,,
55.92,1.42,D+,,,,
55.93,1.42,D+,,,,
55.94,1.42,D+,,,,
55.95,1.42,D+,,,,
55.96,1.42,D+,,,,
55.97,1.42,D+,,,,
55.98,1.42,D+,,,,
55.99,1.42,D+,,,,
56,1.5,D+,,,,
56.01,1.5,D+,,,,
56.02,1.5,D+,,,,
56.03,1.5,D+,,,,
56.04,1.5,D+,,,,
56.05,1.5,D+,,,,
56.06,1.5,D+,,,,
56.07,1.5,D+,,,,
56.08,1.5,D+,,,,
56.09,1.5,D+,,,,
56.1,1.5,D+,,,,
56.11,1.5,D+,,,,
56.12,1.5,D+,,,,
56.13,1.5,D+,,,,
56.14,1.5,D+,,,,
56.15,1.5,D+,,,,
56.16,1.5,D+,,,,
56.17,1.5,D+,,,,
56.18,1.5,D+,,,,
56.19,1.5,D+,,,,
56.2,1.5,D+,,,,
56.21,1.5,D+,,,,
56.22,1.5,D+,,,,
56.23,1.5,D+,,,,
56.24,1.5,D+,,,,
56.25,1.5,D+,,,,
56.26,1.5,D+,,,,
56.27,1.5,D+,,,,
56.28,1.5,D+,,,,
56.29,1.5,D+,,,,
56.3,1.5,D+,,,,
56.31,1.5,D+,,,,
56.32,1.5,D+,,,,
56.33,1.5,D+,,,,
56.34,1.5,D+,,,,
56.35,1.5,D+,,,,
56.36,1.5,D+,,,,
56.37,1.5,D+,,,,
56.38,1.5,D+,,,,
56.39,1.5,D+,,,,
56.4,1.5,D+,,,,
56.41,1.5,D+,,,,
56.42,1.5,D+,,,,
56.43,1.5,D+,,,,
56.44,1.5,D+,,,,
56.45,1.5,D+,,,,
56.46,1.5,D+,,,,
56.47,1.5,D+,,,,
56.48,1.5,D+,,,,
56.49,1.5,D+,,,,
56.5,1.5,D+,,,,
56.51,1.5,D+,,,,
56.52,1.5,D+,,,,
56.53,1.5,D+,,,,
56.54,1.5,D+,,,,
56.55,1.5,D+,,,,
56.56,1.5,D+,,,,
56.57,1.5,D+,,,,
56.58,1.5,D+,,,,
56.59,1.5,D+,,,,
56.6,1.5,D+,,,,
56.61,1.5,D+,,,,
56.62,1.5,D+,,,,
56.63,1.5,D+,,,,
56.64,1.5,D+,,,,
56.65,1.5,D+,,,,
56.66,1.5,D+,,,,
56.67,1.5,D+,,,,
56.68,1.5,D+,,,,
56.69,1.5,D+,,,,
56.7,1.5,D+,,,,
56.71,1.5,D+,,,,
56.72,1.5,D+,,,,
56.73,1.5,D+,,,,
56.74,1.5,D+,,,,
56.75,1.5,D+,,,,
56.76,1.5,D+,,,,
56.77,1.5,D+,,,,
56.78,1.5,D+,,,,
56.79,1.5,D+,,,,
56.8,1.5,D+,,,,
56.81,1.5,D+,,,,
56.82,1.5,D+,,,,
56.83,1.5,D+,,,,
56.84,1.5,D+,,,,
56.85,1.5,D+,,,,
56.86,1.5,D+,,,,
56.87,1.5,D+,,,,
56.88,1.5,D+,,,,
56.89,1.5,D+,,,,
56.9,1.5,D+,,,,
56.91,1.5,D+,,,,
56.92,1.5,D+,,,,
56.93,1.5,D+,,,,
56.94,1.5,D+,,,,
56.95,1.5,D+,,,,
56.96,1.5,D+,,,,
56.97,1.5,D+,,,,
56.98,1.5,D+,,,,
56.99,1.5,D+,,,,
57,1.58,D+,,,,
57.01,1.58,D+,,,,
57.02,1.58,D+,,,,
57.03,1.58,D+,,,,
57.04,1.58,D+,,,,
